time[s],pressure[MPa],burnrate[mm/s],burnrate_ideal[mm/s]
4.159999999999997,0.26891452012160927,0.9071378027730087,9.34424241583518
4.1699999999999875,0.23997759894241752,0.8122133854244468,9.356813438222483
4.180000000000007,0.21539999999999998,0.729811602700927,9.36937129780473
4.189999999999998,0.19356582728052762,0.6535181013090539,9.381916039704967
4.199999999999989,0.1724767731153435,0.5801271944435781,9.394447708784623
4.210000000000008,0.15232376577315707,0.5103369647907038,9.406966349645659
4.219999999999999,0.13329773352284827,0.44484514754485055,9.419472006632658
4.22999999999999,0.11558960463312351,0.38434874120638013,9.43196472383493
4.240000000000009,0.09939030737270436,0.3295436889941899,9.444444545088572
4.25,0.08489077001044827,0.28112464296613854,9.456911513978524
4.259999999999991,0.07228192081507218,0.23978482266028445,9.469365673840576
4.27000000000001,0.061754688055314255,0.2062159797852475,9.481807067763386
4.280000000000001,0.05350000000000001,0.17913891785738742,9.494235738590463
4.289999999999992,0.046608201770192086,0.1551473980747871,9.506651728922115
4.300000000000011,0.040083020786742314,0.13256993741061593,9.519055081117406
4.310000000000002,0.033985458768114284,0.11162651271864389,9.531445837296074
4.319999999999993,0.028376517432715263,0.09253696054241269,9.54382403934043
4.3300000000000125,0.023317198498958067,0.07552095103781804,9.55618972889724
4.340000000000003,0.01886850368529791,0.06079797159048733,9.568542947379598
4.349999999999994,0.015091434710145941,0.05403705277980439,9.580883735968758
